text,sentiment,set
Operating loss totaled EUR 25mn compared to a profit of EUR 63mn in the corresponding period in 2005 .,negative,test
"Proving that good cellphone design is truly a work of art , the website for the Nokia 6131 provides a colorful canvas for the expression of mobile-inspired sentiments .",positive,test
"Significance : Teleste has emphasised that with its large size and growing economy , as well as the rapid development of its TV services distribution industry , Poland is viewed as an attractive market .",positive,test
Estonia 's beer market overall grew three percent last year to 130 million liters .,positive,test
"Earlier today , Geberit 's Finnish rival Uponor OYJ cut its full-year sales growth forecast to 6 pct from 10 pct , blaming tough conditions in Germany and the US , as well as currency factors .",negative,test
"Marimekko has today ( 20 November ) signed a license agreement with the Swedish chain , whereby Marimekko will license some of its popular patterns from the 1950s , 1960s and 1970s to H&M .",positive,test
Google mum on hardware as it divulges revenue for other two big bets,negative,test
Construction volumes meanwhile grow at a rate of 10-15 percent annually .,positive,test
"In 2006 , the company intends to invest significantly in expanding its distribution and maintenance network .",positive,test
"HELSINKI (Thomson Financial)- Kemira GrowHow swung into profit in its first quarter earnings on improved sales , especially in its fertilizer business in Europe , which is normally stronger during the first quarter .",positive,test
With this appointment Kaupthing Bank aims to further co-ordinate Capital Markets activities within the Group and to improve the overall service to clients .,positive,test
"The personnel reduction will be carried out in Anjalankoski , Hollola , Jyvaskyla , Jarvenpaa , Karhula , Turku and Valkeakoski units .",negative,test
Finnish Ahlstrom Corporation has ordered key production equipment for a new glass nonwovens production line at its Russian Tver Mill from Finnish Vaahto Pulp & Paper Machinery ( that is part of Vaahto Group ) .,positive,test
"After the transaction , Alma Media raised its stake in Talentum to 30.65 % of the shares and some 31.12 % of voting rights .",positive,test
CDLI highlights the companies that provided the most comprehensive response to the Carbon Disclosure Project CDP information request .,positive,test
"Revenue was slightly down , at  x20ac 495 million $ 634 million , compared to  x20ac 497 million a year earlier .",negative,test
"Ruukki 's delivery volumes and selling prices showed favourable development and the company 's comparable net sales grew by 50 % year-on-year to EUR647m , CEO Sakari Tamminen said .",positive,test
Finnish Cargotec 's Kalmar has received a significant order from the US Department of Defense .,positive,test
"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",positive,test
"A total of 16.5 mn passenger ship journeys took place in the northern Baltic Sea in 2007 , slightly down from 16.5 mn in 2006 .",negative,test
Talvivaara also maintains its assumption of turning cash flow positive before the year end .,positive,test
"` Our strategic cooperation with Rentakran brings us new customers and already-working relationships with the authorities of the new territories , ' said Jarmo Laasanen , a senior manager at Cramo .",positive,test
"`` Following last year 's good profit development , we have entered the current year in a good position .",positive,test
Oil prices rise as OPEC mulls deeper output cuts,positive,test
- Net sales for the period are expected to fall well below that of last year and the result after non-recurring items is expected to be in the red .,negative,test
"Quarterly diluted EPS on continuing operations came in at 0.21 eur , compared with last year 's 0.12 eur .",positive,test
"The largest restructuring is planned for Italy , where negotiations on about 40 job cuts are to be initiated today , the company noted .",negative,test
U.S. weekly jobless claims rise more than expected,negative,test
Finland 's Poyry Energy has won a contract to advise builders of a new cogeneration power plant in Lithuania 's second-biggest city of Kaunas and to supervise the construction process .,positive,test
Pretax profit decreased to EUR 33.8 mn from EUR 40.8 mn in the fourth quarter of 2005 .,negative,test
"Russia 's top container shipping group , Fesco , and Finnish logistics company Nurminen Logistics have started a pilot project offering clients direct intermodal transportation service from Finland to Asia Pacific countries , Fesco said in a statement .",positive,test
The company aims to maintain this trend in profitability during the current year .,positive,test
Most of the increase in net sales was due to the acquisition of Swedish Silva that produces garden tools and boats .,positive,test
Kone said in court papers that the union action delayed repairs to elevators at the federal courthouse on Jan. 21 and the Saltonstall state office building on Jan. 23 .,negative,test
Five ways the Fed's rate cut could affect consumers,negative,test
Rautaruukki Corporation Stock exchange release 3 December 2009 at 12 noon Ruukki 's construction and engineering divisions are to further improve and adjust their operations in Finland .,positive,test
The third order awarded to Outokumpu Technology is by Shalkiya Zinc of Kazakhstan for the Shalkiya zinc-lead project in Kazakhstan .,positive,test
"The negotiations were carried out in a constructive manner , and all parties tried to find a solution to the situation .",positive,test
"Turkey's Halkbank dismisses U.S. charges, Erdogan calls them 'ugly'",negative,test
"At the end of the review period , Nordic Aluminium 's order book stood at EUR 8.77 mn compared to EUR 7.04 in 2005 .",positive,test
"In Finland , insurance company Pohjola and the Finnish motorcyclist association have signed an agreement with the aim of improving motorcyclists ' traffic safety .",positive,test
"`` We see that the market continues to be tight in magazine papers , and our target is to close the deals by the end of the year . ''",negative,test
Vaisala 's net profit for the third quarter of 2007 dropped to 3.0 mln euro ( $ 4.3 mln ) from 6.8 mln euro ( $ 9.8 mln ) for the same period of 2006 .,negative,test
"Net cash flow from operating activities was a negative EUR 3.1 mn , compared to EUR 23.3 mn in the corresponding period in 2009 .",negative,test
"The company 's net profit amounted to EE 55.5 mn , which was 36 % more than in 2004 .",positive,test
"The dollar fell , though , against the pound and the yen .",negative,test
"Pretax profit totaled EUR 9.0 mn , down from EUR 36.3 mn in 2007 .",negative,test
The parties have also agreed on options that allow UH to extensively implement later on also functionalities of human resources management .,positive,test
Sales of security and system packaging increased slightly .,positive,test
"The total area of the Gorelovo plant is about 22,000 sq m. Atria invested about EURO 70mn in the plant , which should double Atria Russia 's production capacity in the St Petersburg area .",positive,test
"As capacity was cut with 1.4 % , the passenger load factor was down 7.8 percentage points .",negative,test
"Metsaliitto , however , narrowed its net loss for the second quarter of 2007 to 5.0 mln euro $ 6.9 mln from 61 mln euro $ 83.7 mln a year ago .",positive,test
Operating profit was EUR 1.6 mn in 2005 compared to EUR 5.9 mn in 2004 .,negative,test
"Advertising and circulation revenues grew by 3.4 % and by 0.4 % , respectively .",positive,test
Net sales dropped by 6 % year-on-year to EUR 11.9 million .,negative,test
